56486927
36654797
40354250
78853749
62727848
44081550
31690322
85114280
21386410
87069980
54920905
56384060
53600945
84294153
32604175
70732160
25211686
63363541
98698413
20020339
60273688
41396951
45673694
93372377
96715177
11971205
96934503
57628898
40639675
88387865
30702889
40799073
40859066
32690744
54624061
28033783
47479430
61239999
35519112
21987160
27652185
43932710
60115410
24028865
42290887
72427454
70114145
46302255
10822023
56948405
66851139
84617831
66358367
22317117
64326126
83389552
34298291
34867983
90940780
42919698
28050927
